8,0.0,30.0,-6.0,-40.0,-16.24,5.750924387707713,0.5,0.5
8,1.0,20.0,-4.0,-28.0,-12.88,4.200240493355138,0.4399759629863416,0.5600240370136583
8,2.0,10.0,-4.0,-22.0,-10.76,3.336725546660584,0.4158750435768639,0.5841249564231361
8,3.0,30.0,-2.0,-18.0,-8.96,3.001413808271836,0.39151234374426225,0.6084876562557376
8,4.0,8.0,-2.0,-16.0,-7.76,2.7159089852499863,0.31585758861026986,0.6841424113897303
8,5.0,6.0,-2.0,-16.0,-6.54,2.426370278270143,0.3418897878349954,0.6581102121650045
8,6.0,56.0,-0.0,-14.0,-5.7,2.4679767200905864,0.35958822063962936,0.6404117793603704
8,7.0,56.0,-0.0,-10.0,-5.24,2.305548862105411,0.37405395256569035,0.6259460474343099
8,8.0,56.0,-0.0,-10.0,-4.76,2.179426298340687,0.4169382542717486,0.5830617457282514
8,9.0,50.0,-0.0,-10.0,-4.0,2.030076875690209,0.41968717409018863,0.5803128259098114
8,10.0,21.0,-0.0,-10.0,-3.52,1.9923084423083002,0.4353145716358916,0.5646854283641083
8,11.0,2.0,-0.0,-10.0,-2.82,2.090768550393164,0.41247379721029653,0.5875262027897036
8,12.0,2.0,-0.0,-10.0,-2.32,1.96371118450795,0.4153946230558351,0.584605376944165
8,13.0,2.0,-0.0,-10.0,-1.74,1.9416747951449067,0.39910978266669306,0.600890217333307
8,14.0,0.0,-0.0,-6.0,-1.0,1.4907119849998598,0.4020648205275183,0.5979351794724815
8,15.0,0.0,-0.0,-6.0,-0.66,1.3942160463279645,0.37697058859205973,0.6230294114079403
8,16.0,0.0,-0.0,-6.0,-0.44,1.1574964275530106,0.42211273358134954,0.5778872664186507
8,17.0,0.0,-0.0,-6.0,-0.26,0.927906299693078,0.4624347573178358,0.5375652426821642
8,18.0,0.0,-0.0,-6.0,-0.2,0.8761716542303611,0.43183293862499894,0.568167061375001
8,19.0,0.0,-0.0,-6.0,-0.1,0.659047368816107,0.4165582881811249,0.583441711818875
8,20.0,0.0,-0.0,-6.0,-0.1,0.659047368816107,0.4276101340715038,0.5723898659284963
8,21.0,0.0,-0.0,-6.0,-0.08,0.6305360874492097,0.4801633737068981,0.5198366262931018
8,22.0,0.0,-0.0,-6.0,-0.08,0.6305360874492097,0.495169176269703,0.5048308237302971
8,23.0,0.0,-0.0,-6.0,-0.08,0.6305360874492097,0.5219422713050345,0.4780577286949655
8,24.0,0.0,-0.0,-2.0,-0.02,0.19999999999999993,0.5163375083175212,0.4836624916824788
8,25.0,0.0,-0.0,-2.0,-0.02,0.19999999999999993,0.5103400852672011,0.48965991473279885
8,26.0,0.0,-0.0,-2.0,-0.02,0.19999999999999993,0.5259237841137148,0.4740762158862853
8,27.0,0.0,-0.0,-2.0,-0.02,0.19999999999999993,0.49073200062716604,0.509267999372834
8,28.0,0.0,-0.0,-2.0,-0.02,0.19999999999999993,0.48566738199643195,0.514332618003568
8,29.0,0.0,-0.0,-2.0,-0.02,0.19999999999999993,0.4969558348388988,0.5030441651611011
8,30.0,0.0,-0.0,-2.0,-0.02,0.19999999999999993,0.4986529531097446,0.5013470468902554
8,31.0,0.0,-0.0,-0.0,-0.0,0.0,0.49996100533648224,0.5000389946635178
8,32.0,0.0,-0.0,-0.0,-0.0,0.0,0.520154107751071,0.4798458922489291
8,33.0,0.0,-0.0,-0.0,-0.0,0.0,0.5386848449783513,0.4613151550216487
8,34.0,0.0,-0.0,-0.0,-0.0,0.0,0.5398558059927078,0.46014419400729223
8,35.0,0.0,-0.0,-0.0,-0.0,0.0,0.5316613292601365,0.4683386707398634
